2023-11-06 18:36:47.958090,11.0,0.48053686420985087,69.9
2023-11-06 18:36:51.813616,2.1,0.48263826613815597,69.9
2023-11-06 18:36:55.697610,6.0,0.478191113220115,69.9
2023-11-06 18:36:59.618859,17.2,0.47814224340782885,69.9
2023-11-06 18:37:03.529162,13.5,0.4818563491415773,69.9
2023-11-06 18:37:07.390254,6.9,0.4818074793292912,69.9
2023-11-06 18:37:11.326905,9.2,0.48146539064328797,69.9
2023-11-06 18:37:15.049874,18.9,0.4821495680152943,69.9
2023-11-06 18:37:19.023226,6.1,0.48053686420985087,69.9
2023-11-06 18:37:22.928028,6.0,0.4828337453873006,69.9
2023-11-06 18:37:27.344947,1.5,0.477897894346398,69.9
2023-11-06 18:37:31.469532,7.0,0.47848433209383195,69.9
2023-11-06 18:37:35.366906,3.1,0.4792662490904106,69.9
2023-11-06 18:37:39.712879,2.1,0.4780933735955427,69.9
2023-11-06 18:37:43.508201,7.2,0.47897303021669363,69.9
2023-11-06 18:37:48.175994,4.8,0.4776535452849672,69.9
2023-11-06 18:37:52.074195,7.1,0.48073234345899557,69.9
2023-11-06 18:37:56.803108,3.9,0.4784354622815458,69.9
2023-11-06 18:38:01.255290,5.5,0.4794128585272691,69.9
2023-11-06 18:38:05.303574,3.7,0.4780445037832566,69.9
2023-11-06 18:38:09.440248,1.0,0.482051828390722,69.9
2023-11-06 18:38:13.674890,2.3,0.4783865924692597,69.9
2023-11-06 18:38:17.416000,5.3,0.4806346038344232,69.9
2023-11-06 18:38:21.262375,11.7,0.4803413849607062,69.9
2023-11-06 18:39:56.323798,3.1,0.48122104158185725,69.9
2023-11-06 18:40:00.810173,0.8,0.478191113220115,69.9
2023-11-06 18:40:05.220142,3.3,0.47921737927812447,69.9
